date,gpdm,gpmc
20190102,600379.SH,宝光股份
20190102,600380.SH,健康元
20190102,600381.SH,青海春天
20190102,600382.SH,广东明珠
20190102,600383.SH,金地集团
20190102,600385.SH,山东金泰
20190102,600386.SH,北巴传媒
20190102,600373.SH,中文传媒
20190102,600260.SH,凯乐科技
20190102,600358.SH,国旅联合
20190102,600355.SH,精伦电子
20190102,600325.SH,华发股份
20190102,600326.SH,西藏天路
20190102,600327.SH,大东方
20190102,600328.SH,兰太实业
20190102,600329.SH,中新药业
20190102,600330.SH,天通股份
20190102,600331.SH,宏达股份
20190102,600332.SH,白云山
20190102,600333.SH,长春燃气
20190102,600335.SH,国机汽车
20190102,600336.SH,澳柯玛
20190102,600356.SH,恒丰纸业
20190102,600337.SH,美克家居
20190102,600339.SH,中油工程
20190102,600340.SH,华夏幸福
20190102,600343.SH,航天动力
20190102,600345.SH,长江通信
20190102,600346.SH,恒力股份
20190102,600348.SH,阳泉煤业
20190102,600350.SH,山东高速
20190102,600351.SH,亚宝药业
20190102,600352.SH,浙江龙盛
20190102,600353.SH,旭光股份
20190102,600354.SH,敦煌种业
20190102,600338.SH,西藏珠峰
20190102,600387.SH,海越能源
20190102,600259.SH,广晟有色
20190102,600257.SH,大湖股份
20190102,600167.SH,联美控股
20190102,600168.SH,武汉控股
20190102,600169.SH,太原重工
20190102,600170.SH,上海建工
20190102,600171.SH,上海贝岭
20190102,600172.SH,黄河旋风
20190102,600173.SH,卧龙地产
20190102,600175.SH,美都能源
20190102,600176.SH,中国巨石
20190102,600177.SH,雅戈尔
20190102,600178.SH,东安动力
20190102,600179.SH,安通控股
20190102,600180.SH,瑞茂通
20190102,600182.SH,佳通轮胎
20190102,600183.SH,生益科技
20190102,600184.SH,光电股份
20190102,600185.SH,格力地产
20190102,600186.SH,莲花健康
20190102,600187.SH,国中水务
20190102,600188.SH,兖州煤业
20190102,600189.SH,吉林森工
20190102,600190.SH,锦州港
20190102,600191.SH,华资实业
20190102,600166.SH,福田汽车
20190102,600165.SH,新日恒力
20190102,600163.SH,中闽能源
20190102,600162.SH,香江控股
20190102,600132.SH,重庆啤酒
20190102,600133.SH,东湖高新
20190102,600135.SH,乐凯胶片
20190102,600136.SH,当代明诚
20190102,600137.SH,浪莎股份
20190102,600138.SH,中青旅
20190102,600139.SH,西部资源
20190102,600141.SH,兴发集团
20190102,600143.SH,金发科技
20190102,600145.SH,*ST新亿
20190102,600146.SH,商赢环球
20190102,600192.SH,长城电工
20190102,600148.SH,长春一东
20190102,600150.SH,*ST船舶
20190102,600151.SH,航天机电
20190102,600152.SH,维科技术
20190102,600153.SH,建发股份
20190102,600155.SH,华创阳安
20190102,600156.SH,华升股份
20190102,600157.SH,永泰能源
20190102,600158.SH,中体产业
20190102,600159.SH,大龙地产
20190102,600160.SH,巨化股份
20190102,600161.SH,天坛生物
20190102,600149.SH,ST坊展
20190102,600193.SH,*ST创兴
20190102,600195.SH,中牧股份
20190102,600196.SH,复星医药
20190102,600229.SH,城市传媒
20190102,600230.SH,沧州大化
20190102,600231.SH,凌钢股份
20190102,600232.SH,金鹰股份
20190102,600233.SH,圆通速递
20190102,600234.SH,ST山水
20190102,600235.SH,民丰特纸
20190102,600236.SH,桂冠电力
20190102,600237.SH,铜峰电子
20190102,600238.SH,*ST椰岛
20190102,600239.SH,云南城投
20190102,600228.SH,ST昌九
20190102,600240.SH,华业资本
20190102,600242.SH,中昌数据
20190102,600243.SH,青海华鼎
20190102,600246.SH,万通地产
20190102,600247.SH,*ST成城
20190102,600248.SH,延长化建
20190102,600249.SH,两面针
20190102,600250.SH,南纺股份
20190102,600251.SH,冠农股份
20190102,600252.SH,中恒集团
20190102,600255.SH,梦舟股份
20190102,600256.SH,广汇能源
20190102,600241.SH,时代万恒
20190102,600258.SH,首旅酒店
20190102,600227.SH,圣济堂
20190102,600225.SH,天津松江
20190102,600197.SH,伊力特
20190102,600198.SH,*ST大唐
20190102,600199.SH,金种子酒
20190102,600200.SH,江苏吴中
20190102,600201.SH,生物股份
20190102,600202.SH,*ST哈空
20190102,600203.SH,福日电子
20190102,600206.SH,有研新材
20190102,600207.SH,安彩高科
20190102,600208.SH,新湖中宝
20190102,600209.SH,*ST罗顿
20190102,600226.SH,瀚叶股份
20190102,600210.SH,紫江企业
20190102,600212.SH,江泉实业
20190102,600213.SH,亚星客车
20190102,600215.SH,长春经开
20190102,600216.SH,浙江医药
20190102,600217.SH,中再资环
20190102,600218.SH,全柴动力
20190102,600219.SH,南山铝业
20190102,600220.SH,江苏阳光
20190102,600221.SH,海航控股
20190102,600222.SH,太龙药业
20190102,600223.SH,鲁商置业
20190102,600211.SH,西藏药业
20190102,600388.SH,龙净环保
20190102,600389.SH,江山股份
20190102,600390.SH,五矿资本
20190102,600579.SH,天华院
20190102,600580.SH,卧龙电气
20190102,600581.SH,八一钢铁
20190102,600582.SH,天地科技
20190102,600583.SH,海油工程
20190102,600584.SH,长电科技
20190102,600585.SH,海螺水泥
20190102,600586.SH,金晶科技
20190102,600587.SH,新华医疗
20190102,600588.SH,用友网络
20190102,600589.SH,广东榕泰
20190102,600590.SH,泰豪科技
20190102,600592.SH,龙溪股份
20190102,600593.SH,大连圣亚
20190102,600594.SH,益佰制药
20190102,600595.SH,中孚实业
20190102,600596.SH,新安股份
20190102,600597.SH,光明乳业
20190102,600598.SH,北大荒
20190102,600599.SH,熊猫金控
20190102,600600.SH,青岛啤酒
20190102,600601.SH,方正科技
20190102,600602.SH,云赛智联
20190102,600578.SH,京能电力
20190102,600577.SH,精达股份
20190102,600576.SH,祥源文化
20190102,600575.SH,皖江物流
20190102,600547.SH,山东黄金
20190102,600548.SH,深高速
20190102,600549.SH,厦门钨业
20190102,600550.SH,保变电气
20190102,600551.SH,时代出版
20190102,600552.SH,凯盛科技
20190102,600555.SH,海航创新
20190102,600556.SH,ST慧球
20190102,600557.SH,康缘药业
20190102,600558.SH,大西洋
20190102,600559.SH,老白干酒
20190102,600603.SH,广汇物流
20190102,600560.SH,金自天正
20190102,600562.SH,国睿科技
20190102,600563.SH,法拉电子
20190102,600565.SH,迪马股份
20190102,600566.SH,济川药业
20190102,600567.SH,山鹰纸业
20190102,600568.SH,中珠医疗
20190102,600569.SH,安阳钢铁
20190102,600570.SH,恒生电子
20190102,600571.SH,信雅达
20190102,600572.SH,康恩贝
20190102,600573.SH,惠泉啤酒
20190102,600561.SH,江西长运
20190102,600604.SH,市北高新
20190102,600605.SH,汇通能源
20190102,600606.SH,绿地控股
20190102,600640.SH,号百控股
20190102,600641.SH,万业企业
20190102,600642.SH,申能股份
20190102,600643.SH,爱建集团
20190102,600644.SH,乐山电力
20190102,600645.SH,中源协和
20190102,600647.SH,同达创业
20190102,600648.SH,外高桥
20190102,600649.SH,城投控股
20190102,600650.SH,锦江投资
20190102,600651.SH,飞乐音响
20190102,600639.SH,浦东金桥
20190102,600652.SH,游久游戏
20190102,600654.SH,ST中安
20190102,600655.SH,豫园股份
20190102,600657.SH,信达地产
20190102,600658.SH,电子城
20190102,600660.SH,福耀玻璃
20190102,600661.SH,昂立教育
20190102,600662.SH,强生控股
20190102,600663.SH,陆家嘴
20190102,600664.SH,哈药股份
20190102,600665.SH,天地源
20190102,600666.SH,奥瑞德
20190102,600653.SH,申华控股
20190102,600546.SH,山煤国际
20190102,600638.SH,新黄浦
20190102,600636.SH,三爱富
20190102,600608.SH,ST沪科
20190102,600609.SH,金杯汽车
20190102,600610.SH,*ST毅达
20190102,600611.SH,大众交通
20190102,600612.SH,老凤祥
20190102,600613.SH,神奇制药
20190102,600614.SH,鹏起科技
20190102,600615.SH,丰华股份
20190102,600616.SH,金枫酒业
20190102,600617.SH,国新能源
20190102,600618.SH,氯碱化工
20190102,600637.SH,东方明珠
20190102,600619.SH,海立股份
20190102,600621.SH,华鑫股份
20190102,600622.SH,光大嘉宝
20190102,600623.SH,华谊集团
20190102,600624.SH,复旦复华
20190102,600626.SH,申达股份
20190102,600628.SH,新世界
20190102,600629.SH,华建集团
20190102,600630.SH,龙头股份
20190102,600633.SH,浙数文化
20190102,600634.SH,*ST富控
20190102,600635.SH,大众公用
20190102,600620.SH,天宸股份
20190102,600545.SH,卓郎智能
20190102,600543.SH,莫高股份
20190102,600540.SH,新赛股份
20190102,600435.SH,北方导航
20190102,600436.SH,片仔癀
20190102,600438.SH,通威股份
20190102,600439.SH,瑞贝卡
20190102,600444.SH,国机通用
20190102,600446.SH,金证股份
20190102,600448.SH,华纺股份
20190102,600449.SH,宁夏建材
20190102,600452.SH,涪陵电力
20190102,600455.SH,博通股份
20190102,600456.SH,宝钛股份
20190102,600433.SH,冠豪高新
20190102,600458.SH,时代新材
20190102,600460.SH,士兰微
20190102,600461.SH,洪城水业
20190102,600462.SH,九有股份
20190102,600463.SH,空港股份
20190102,600466.SH,蓝光发展
20190102,600467.SH,好当家
20190102,600468.SH,百利电气
20190102,600469.SH,风神股份
20190102,600470.SH,六国化工
20190102,600475.SH,华光股份
20190102,600476.SH,湘邮科技
20190102,600459.SH,贵研铂业
20190102,600477.SH,杭萧钢构
20190102,600429.SH,三元股份
20190102,600426.SH,华鲁恒升
20190102,600391.SH,航发科技
20190102,600392.SH,盛和资源
20190102,600393.SH,粤泰股份
20190102,600395.SH,盘江股份
20190102,600396.SH,金山股份
20190102,600397.SH,*ST安煤
20190102,600398.SH,海澜之家
20190102,600399.SH,*ST抚钢
20190102,600400.SH,红豆股份
20190102,600403.SH,大有能源
20190102,600405.SH,动力源
20190102,600428.SH,中远海特
20190102,600406.SH,国电南瑞
20190102,600409.SH,三友化工
20190102,600410.SH,华胜天成
20190102,600415.SH,小商品城
20190102,600416.SH,湘电股份
20190102,600418.SH,江淮汽车
20190102,600419.SH,天润乳业
20190102,600420.SH,现代制药
20190102,600421.SH,ST仰帆
20190102,600422.SH,昆药集团
20190102,600423.SH,*ST柳化
20190102,600425.SH,青松建化
20190102,600408.SH,*ST安泰
20190102,600131.SH,岷江水电
20190102,600478.SH,科力远
20190102,600480.SH,凌云股份
20190102,600513.SH,联环药业
20190102,600515.SH,海航基础
20190102,600516.SH,方大炭素
20190102,600517.SH,置信电气
20190102,600518.SH,康美药业
20190102,600519.SH,贵州茅台
20190102,600520.SH,文一科技
20190102,600521.SH,华海药业
20190102,600522.SH,中天科技
20190102,600523.SH,贵航股份
20190102,600525.SH,长园集团
20190102,600512.SH,腾达建设
20190102,600526.SH,菲达环保
20190102,600528.SH,中铁工业
20190102,600529.SH,山东药玻
20190102,600530.SH,交大昂立
20190102,600531.SH,豫光金铅
20190102,600532.SH,宏达矿业
20190102,600533.SH,栖霞建设
20190102,600535.SH,天士力
20190102,600536.SH,中国软件
20190102,600537.SH,亿晶光电
20190102,600538.SH,国发股份
20190102,600539.SH,*ST狮头
20190102,600527.SH,江南高纤
20190102,600479.SH,千金药业
20190102,600511.SH,国药股份
20190102,600509.SH,天富能源
20190102,600481.SH,双良节能
20190102,600482.SH,中国动力
20190102,600483.SH,福能股份
20190102,600485.SH,信威集团
20190102,600486.SH,扬农化工
20190102,600487.SH,亨通光电
20190102,600488.SH,天药股份
20190102,600489.SH,中金黄金
20190102,600490.SH,鹏欣资源
20190102,600491.SH,龙元建设
20190102,600493.SH,凤竹纺织
20190102,600510.SH,黑牡丹
20190102,600495.SH,晋西车轴
20190102,600497.SH,驰宏锌锗
20190102,600498.SH,烽火通信
20190102,600499.SH,科达洁能
20190102,600500.SH,中化国际
20190102,600501.SH,航天晨光
20190102,600502.SH,安徽水利
20190102,600503.SH,华丽家族
20190102,600505.SH,西昌电力
20190102,600506.SH,香梨股份
20190102,600507.SH,方大特钢
20190102,600508.SH,上海能源
20190102,600496.SH,精工钢构
20190102,600130.SH,波导股份
20190102,600129.SH,太极集团
20190102,600128.SH,弘业股份
20190102,300549.SZ,优德精密
20190102,300550.SZ,和仁科技
20190102,300551.SZ,古鳌科技
20190102,300552.SZ,万集科技
20190102,300553.SZ,集智股份
20190102,300554.SZ,三超新材
20190102,300555.SZ,路通视信
20190102,300556.SZ,丝路视觉
20190102,300557.SZ,理工光科
20190102,300558.SZ,贝达药业
20190102,300559.SZ,佳发教育
20190102,300560.SZ,中富通
20190102,300561.SZ,汇金科技
20190102,300562.SZ,乐心医疗
20190102,300563.SZ,神宇股份
20190102,300565.SZ,科信技术
20190102,300566.SZ,激智科技
20190102,300567.SZ,精测电子
20190102,300568.SZ,星源材质
20190102,300569.SZ,天能重工
20190102,300570.SZ,太辰光
20190102,300571.SZ,平治信息
20190102,300572.SZ,安车检测
20190102,300548.SZ,博创科技
20190102,300547.SZ,川环科技
20190102,300546.SZ,雄帝科技
20190102,300545.SZ,联得装备
20190102,300519.SZ,新光药业
20190102,300520.SZ,科大国创
20190102,300521.SZ,爱司凯
20190102,300522.SZ,世名科技
20190102,300523.SZ,辰安科技
20190102,300525.SZ,博思软件
20190102,300526.SZ,中潜股份
20190102,300527.SZ,中国应急
20190102,300528.SZ,幸福蓝海
20190102,300529.SZ,健帆生物
20190102,300530.SZ,达志科技
20190102,300573.SZ,兴齐眼药
20190102,300531.SZ,优博讯
20190102,300533.SZ,冰川网络
20190102,300534.SZ,陇神戎发
20190102,300535.SZ,达威股份
20190102,300536.SZ,农尚环境
20190102,300537.SZ,广信材料
20190102,300538.SZ,同益股份
20190102,300539.SZ,横河模具
20190102,300540.SZ,深冷股份
20190102,300541.SZ,先进数通
20190102,300542.SZ,新晨科技
20190102,300543.SZ,朗科智能
20190102,300532.SZ,今天国际
20190102,300575.SZ,中旗股份
20190102,300576.SZ,容大感光
20190102,300577.SZ,开润股份
20190102,300607.SZ,拓斯达
20190102,300608.SZ,思特奇
20190102,300609.SZ,汇纳科技
20190102,300610.SZ,晨化股份
20190102,300611.SZ,美力科技
20190102,300612.SZ,宣亚国际
20190102,300613.SZ,富瀚微
20190102,300615.SZ,欣天科技
20190102,300616.SZ,尚品宅配
20190102,300617.SZ,安靠智电
20190102,300618.SZ,寒锐钴业
20190102,300606.SZ,金太阳
20190102,300619.SZ,金银河
20190102,300621.SZ,维业股份
20190102,300622.SZ,博士眼镜
20190102,300623.SZ,捷捷微电
20190102,300624.SZ,万兴科技
20190102,300625.SZ,三雄极光
20190102,300626.SZ,华瑞股份
20190102,300627.SZ,华测导航
20190102,300628.SZ,亿联网络
20190102,300629.SZ,新劲刚
20190102,300630.SZ,普利制药
20190102,300631.SZ,久吾高科
20190102,300620.SZ,光库科技
20190102,300518.SZ,盛讯达
20190102,300605.SZ,恒锋信息
20190102,300603.SZ,立昂技术
20190102,300578.SZ,会畅通讯
20190102,300579.SZ,数字认证
20190102,300580.SZ,贝斯特
20190102,300581.SZ,晨曦航空
20190102,300582.SZ,英飞特
20190102,300583.SZ,赛托生物
20190102,300584.SZ,海辰药业
20190102,300585.SZ,奥联电子
20190102,300586.SZ,美联新材
20190102,300587.SZ,天铁股份
20190102,300588.SZ,熙菱信息
20190102,300604.SZ,长川科技
20190102,300589.SZ,江龙船艇
20190102,300591.SZ,万里马
20190102,300592.SZ,华凯创意
20190102,300593.SZ,新雷能
20190102,300595.SZ,欧普康视
20190102,300596.SZ,利安隆
20190102,300597.SZ,吉大通信
20190102,300598.SZ,诚迈科技
20190102,300599.SZ,雄塑科技
20190102,300600.SZ,瑞特股份
20190102,300601.SZ,康泰生物
20190102,300602.SZ,飞荣达
20190102,300590.SZ,移为通信
20190102,300517.SZ,海波重科
20190102,300516.SZ,久之洋
20190102,300515.SZ,三德科技
20190102,300435.SZ,中泰股份
20190102,300436.SZ,广生堂
20190102,300437.SZ,清水源
20190102,300438.SZ,鹏辉能源
20190102,300439.SZ,美康生物
20190102,300440.SZ,运达科技
20190102,300441.SZ,鲍斯股份
20190102,300442.SZ,普丽盛
20190102,300443.SZ,金雷风电
20190102,300444.SZ,双杰电气
20190102,300445.SZ,康斯特
20190102,300434.SZ,金石东方
20190102,300446.SZ,乐凯新材
20190102,300448.SZ,浩云科技
20190102,300449.SZ,汉邦高科
20190102,300450.SZ,先导智能
20190102,300451.SZ,创业软件
20190102,300452.SZ,山河药辅
20190102,300453.SZ,三鑫医疗
20190102,300454.SZ,深信服
20190102,300455.SZ,康拓红外
20190102,300456.SZ,耐威科技
20190102,300457.SZ,赢合科技
20190102,300458.SZ,全志科技
20190102,300447.SZ,全信股份
20190102,300459.SZ,金科文化
20190102,300433.SZ,蓝思科技
20190102,300431.SZ,暴风集团
20190102,300407.SZ,凯发电气
20190102,300408.SZ,三环集团
20190102,300409.SZ,道氏技术
20190102,300410.SZ,正业科技
20190102,300411.SZ,金盾股份
20190102,300412.SZ,迦南科技
20190102,300413.SZ,芒果超媒
20190102,300414.SZ,中光防雷
20190102,300415.SZ,伊之密
20190102,300416.SZ,苏试试验
20190102,300417.SZ,南华仪器
20190102,300432.SZ,富临精工
20190102,300418.SZ,昆仑万维
20190102,300420.SZ,五洋停车
20190102,300421.SZ,力星股份
20190102,300422.SZ,博世科
20190102,300423.SZ,鲁亿通
20190102,300424.SZ,航新科技
20190102,300425.SZ,环能科技
20190102,300426.SZ,唐德影视
20190102,300427.SZ,红相股份
20190102,300428.SZ,四通新材
20190102,300429.SZ,强力新材
20190102,300430.SZ,诚益通
20190102,300419.SZ,浩丰科技
20190102,300632.SZ,光莆股份
20190102,300460.SZ,惠伦晶体
20190102,300462.SZ,华铭智能
20190102,300491.SZ,通合科技
20190102,300492.SZ,山鼎设计
20190102,300493.SZ,润欣科技
20190102,300494.SZ,盛天网络
20190102,300495.SZ,美尚生态
20190102,300496.SZ,中科创达
20190102,300497.SZ,富祥股份
20190102,300498.SZ,温氏股份
20190102,300499.SZ,高澜股份
20190102,300500.SZ,启迪设计
20190102,300501.SZ,海顺新材
20190102,300490.SZ,华自科技
20190102,300502.SZ,新易盛
20190102,300504.SZ,天邑股份
20190102,300505.SZ,川金诺
20190102,300506.SZ,名家汇
20190102,300507.SZ,苏奥传感
20190102,300508.SZ,维宏股份
20190102,300509.SZ,新美星
20190102,300510.SZ,金冠股份
20190102,300511.SZ,雪榕生物
20190102,300512.SZ,中亚股份
20190102,300513.SZ,恒泰实达
20190102,300514.SZ,友讯达
20190102,300503.SZ,昊志机电
20190102,300461.SZ,田中精机
20190102,300489.SZ,中飞股份
20190102,300487.SZ,蓝晓科技
20190102,300463.SZ,迈克生物
20190102,300464.SZ,星徽精密
20190102,300465.SZ,高伟达
20190102,300466.SZ,赛摩电气
20190102,300467.SZ,迅游科技
20190102,300468.SZ,四方精创
20190102,300469.SZ,信息发展
20190102,300470.SZ,日机密封
20190102,300471.SZ,厚普股份
20190102,300472.SZ,新元科技
20190102,300473.SZ,德尔股份
20190102,300488.SZ,恒锋工具
20190102,300474.SZ,景嘉微
20190102,300476.SZ,胜宏科技
20190102,300477.SZ,合纵科技
20190102,300478.SZ,杭州高新
20190102,300479.SZ,神思电子
20190102,300480.SZ,光力科技
20190102,300481.SZ,濮阳惠成
20190102,300482.SZ,万孚生物
20190102,300483.SZ,沃施股份
20190102,300484.SZ,蓝海华腾
20190102,300485.SZ,赛升药业
20190102,300486.SZ,东杰智能
20190102,300475.SZ,聚隆科技
20190102,600668.SH,尖峰集团
20190102,300633.SZ,开立医疗
20190102,300635.SZ,达安股份
20190102,600035.SH,楚天高速
20190102,600036.SH,招商银行
20190102,600037.SH,歌华有线
20190102,600038.SH,中直股份
20190102,600039.SH,四川路桥
20190102,600048.SH,保利地产
20190102,600050.SH,中国联通
20190102,600051.SH,宁波联合
20190102,600052.SH,浙江广厦
20190102,600053.SH,九鼎投资
20190102,600054.SH,黄山旅游
20190102,600055.SH,万东医疗
20190102,600056.SH,中国医药
20190102,600057.SH,厦门象屿
20190102,600058.SH,五矿发展
20190102,600059.SH,古越龙山
20190102,600060.SH,海信电器
20190102,600061.SH,国投资本
20190102,600062.SH,华润双鹤
20190102,600063.SH,皖维高新
20190102,600064.SH,南京高科
20190102,600066.SH,宇通客车
20190102,600067.SH,冠城大通
20190102,600033.SH,福建高速
20190102,600031.SH,三一重工
20190102,600030.SH,中信证券
20190102,600029.SH,南方航空
20190102,300756.SZ,中山金马
20190102,300760.SZ,迈瑞医疗
20190102,600000.SH,浦发银行
20190102,600004.SH,白云机场
20190102,600006.SH,东风汽车
20190102,600007.SH,中国国贸
20190102,600008.SH,首创股份
20190102,600009.SH,上海机场
20190102,600010.SH,包钢股份
20190102,600011.SH,华能国际
20190102,600012.SH,皖通高速
20190102,600068.SH,葛洲坝
20190102,600015.SH,华夏银行
20190102,600017.SH,日照港
20190102,600018.SH,上港集团
20190102,600019.SH,宝钢股份
20190102,600020.SH,中原高速
20190102,600021.SH,上海电力
20190102,600022.SH,山东钢铁
20190102,600023.SH,浙能电力
20190102,600025.SH,华能水电
20190102,600026.SH,中远海能
20190102,600027.SH,华电国际
20190102,600028.SH,中国石化
20190102,600016.SH,民生银行
20190102,600069.SH,银鸽投资
20190102,600070.SH,浙江富润
20190102,600071.SH,凤凰光学
20190102,600103.SH,青山纸业
20190102,600104.SH,上汽集团
20190102,600105.SH,永鼎股份
20190102,600106.SH,重庆路桥
20190102,600107.SH,美尔雅
20190102,600108.SH,亚盛集团
20190102,600109.SH,国金证券
20190102,600110.SH,诺德股份
20190102,600111.SH,北方稀土
20190102,600112.SH,天成控股
20190102,600113.SH,浙江东日
20190102,600101.SH,明星电力
20190102,600114.SH,东睦股份
20190102,600116.SH,三峡水利
20190102,600117.SH,西宁特钢
20190102,600118.SH,中国卫星
20190102,600119.SH,长江投资
20190102,600120.SH,浙江东方
20190102,600121.SH,郑州煤电
20190102,600122.SH,宏图高科
20190102,600123.SH,兰花科创
20190102,600125.SH,铁龙物流
20190102,600126.SH,杭钢股份
20190102,600127.SH,金健米业
20190102,600115.SH,东方航空
20190102,300753.SZ,爱朋医疗
20190102,600100.SH,同方股份
20190102,600098.SH,广州发展
20190102,600072.SH,中船科技
20190102,600073.SH,上海梅林
20190102,600074.SH,*ST保千
20190102,600075.SH,新疆天业
20190102,600076.SH,康欣新材
20190102,600077.SH,宋都股份
20190102,600078.SH,澄星股份
20190102,600079.SH,人福医药
20190102,600080.SH,金花股份
20190102,600081.SH,东风科技
20190102,600082.SH,海泰发展
20190102,600099.SH,林海股份
20190102,600083.SH,博信股份
20190102,600085.SH,同仁堂
20190102,600086.SH,东方金钰
20190102,600088.SH,中视传媒
20190102,600089.SH,特变电工
20190102,600090.SH,同济堂
20190102,600091.SH,ST明科
20190102,600093.SH,易见股份
20190102,600094.SH,大名城
20190102,600095.SH,哈高科
20190102,600096.SH,云天化
20190102,600097.SH,开创国际
20190102,600084.SH,中葡股份
20190102,300752.SZ,隆利科技
20190102,300751.SZ,迈为股份
20190102,300750.SZ,宁德时代
20190102,300665.SZ,飞鹿股份
20190102,300666.SZ,江丰电子
20190102,300667.SZ,必创科技
20190102,300668.SZ,杰恩设计
20190102,300669.SZ,沪宁股份
20190102,300670.SZ,大烨智能
20190102,300671.SZ,富满电子
20190102,300672.SZ,国科微
20190102,300673.SZ,佩蒂股份
20190102,300674.SZ,宇信科技
20190102,300675.SZ,建科院
20190102,300664.SZ,鹏鹞环保
20190102,300676.SZ,华大基因
20190102,300678.SZ,中科信息
20190102,300679.SZ,电连技术
20190102,300680.SZ,隆盛科技
20190102,300681.SZ,英搏尔
20190102,300682.SZ,朗新科技
20190102,300683.SZ,海特生物
20190102,300684.SZ,中石科技
20190102,300685.SZ,艾德生物
20190102,300686.SZ,智动力
20190102,300687.SZ,赛意信息
20190102,300688.SZ,创业黑马
20190102,300677.SZ,英科医疗
20190102,300689.SZ,澄天伟业
20190102,300663.SZ,科蓝软件
20190102,300661.SZ,圣邦股份
20190102,300636.SZ,同和药业
20190102,300637.SZ,扬帆新材
20190102,300638.SZ,广和通
20190102,300639.SZ,凯普生物
20190102,300640.SZ,德艺文创
20190102,300641.SZ,正丹股份
20190102,300642.SZ,透景生命
20190102,300643.SZ,万通智控
20190102,300644.SZ,南京聚隆
20190102,300645.SZ,正元智慧
20190102,300647.SZ,超频三
20190102,300662.SZ,科锐国际
20190102,300648.SZ,星云股份
20190102,300650.SZ,太龙照明
20190102,300651.SZ,金陵体育
20190102,300652.SZ,雷迪克
20190102,300653.SZ,正海生物
20190102,300654.SZ,世纪天鸿
20190102,300655.SZ,晶瑞股份
20190102,300656.SZ,民德电子
20190102,300657.SZ,弘信电子
20190102,300658.SZ,延江股份
20190102,300659.SZ,中孚信息
20190102,300660.SZ,江苏雷利
20190102,300649.SZ,杭州园林
20190102,300634.SZ,彩讯股份
20190102,300690.SZ,双一科技
20190102,300692.SZ,中环环保
20190102,300723.SZ,一品红
20190102,300724.SZ,捷佳伟创
20190102,300725.SZ,药石科技
20190102,300726.SZ,宏达电子
20190102,300727.SZ,润禾材料
20190102,300729.SZ,乐歌股份
20190102,300730.SZ,科创信息
20190102,300731.SZ,科创新源
20190102,300732.SZ,设研院
20190102,300733.SZ,西菱动力
20190102,300735.SZ,光弘科技
20190102,300722.SZ,新余国科
20190102,300736.SZ,百邦科技
20190102,300738.SZ,奥飞数据
20190102,300739.SZ,明阳电路
20190102,300740.SZ,御家汇
20190102,300741.SZ,华宝股份
20190102,300742.SZ,越博动力
20190102,300743.SZ,天地数码
20190102,300745.SZ,欣锐科技
20190102,300746.SZ,汉嘉设计
20190102,300747.SZ,锐科激光
20190102,300748.SZ,金力永磁
20190102,300749.SZ,顶固集创
20190102,300737.SZ,科顺股份
20190102,300691.SZ,联合光电
